11801947484,首先手机屏幕显示效果还可以，没有像网友们说的那么不堪，但显示效果确实没有小米8SE三星屏幕艳丽，但国产天马屏也还好了。拍照效果不错，原本以为就是游戏手机呢拍照一般，但出乎我的意外。刘海屏不错可以隐藏，打游戏很爽，但还是会发热的，不是太严重。电池也还可以。但充电比较慢，没有电的情况要两个多小时才能充满，快充不给力还是弱，跑分二十万多点，系统流畅性价比高，华为荣耀值得信赖！,2018-08-13 13:22:46,5,誓***言,25
12301601455,"荣耀play,,这是买的第二部了，第一部让朋友给拿去了，这部手机性价比还是很高的，千元机中很值得入手！游戏加速很棒！金属机身，手感不错，大小和我的魅蓝note差不多吧，视觉效果挺好的！",2018-12-25 14:36:36,5,雪***风,0
12150965488,本以为续航能力很好的，毕竟电池大，结果比iPhone8先没电&hellip;&hellip;尴尬?&hellip;&hellip;但是充电快一个多小时就充好了。玩游戏挺不错的，崩坏3有点小小的卡，不是什么大问题。崩坏3的流畅度感觉像是iPhone6S或iPhone7。吃鸡流畅度很好，最高画质有点卡，比iPhone7好不少。对这个价位来说很不错了。拍照感觉不行，经常对焦对较长时间。系统流畅度不错，比荣耀8X、vivo、OPPO、小米最近几款要好，但比iOS12差一点点，很不错了！但系统界面上有一点问题，横屏状态下刘海一侧的通知栏是没有的（如图）#死强迫症&hellip;&hellip;我不知道其他刘海屏手机是不是这样子的，不知道会不会在新的系统更新中修复。双卡是电信信号较差，换成移动又正常。人脸识别很慢，我没有用过其他的人脸识别手机，但我同学的vivo比我快。最后我想知道为什么这个手机没有带耳机&hellip;&hellip;&hellip;,2018-11-17 20:30:12,5,1***p,2
11589538515,昨天早上下的单，今天下午到了 毕竟在乡镇上 但是快递还是很快的 手机送了一个手机壳 但是不知道怎么没有膜。。。按理说应该是一起的。。但是不深究这个  手机刚到手升级完系统是很快的 使用起来很流畅 一开机还有2g多运存  玩吃鸡开的高配置真的玩起来惊艳到我了  970加gpu turbo真的很流畅 原来用了一阵子vivoy85 开最低配置都有些卡 和这个完全不是个档次 但是玩起来是有些发热的 这个对我来说没影响。。所以荣耀play还是很值得入手的 原来准备买小米8se但是看了测评和预定人数。。。  果断还是用荣耀play了 总体来说很不错的一款手机  很喜欢???大爱华为荣耀 祝国产机越来越好? 但是不是在黑小米的。。。对我来说还是荣耀play更好??,2018-06-13 20:59:12,5,j***a,31
12300574189,首先说下物流京东是真快，这是我第一次在京东买东西，昨天特意去专卖店看了这款手机1889，一毛钱都不给还价，然后我就立马在网上下单了晚上八点半买的今天早上九点就到了，打开包装盒仔细看了一下没有瑕疵，开机后反应也很快，就是送的两双鞋一个38码一个39码老板你是认真的吗？我一个大男人你叫我怎么穿，暂时还没有用也不知道手机怎么样？先这样吧，看看后面用的怎么样！,2018-12-25 10:15:54,5,斌***8,0
11658223947,这个手机特别好，性价比极高，荣耀V10，4+64的降价后比这个手机贵100块但是下巴要比这个的大一点。超级喜欢这个手机，蓝色的要比黑色的好看一点，黑色的毕竟不出彩。这个手机就是音质不好，还不如我的6S的要好，拍照也还可以接受，功能全的。屏幕够大看剧打游戏都特别好。另外吧，这个手机没有贴原厂膜，需要自己再贴一个，有点不够贴心，都说现在的手机不用贴膜，总是觉得贴上一层膜要踏实一些。总的来说还不错，很满意。,2018-06-30 18:49:46,5,旧***R,8
11878552981,快递很快的，昨天买的，今天就到了。这是第二次在京东上购买手机，都很不错。感觉很好用，大屏手机，运行很流畅，后台运行了好几个游戏都没有问题，还有好多的黑科技，玩游戏手感和画质都很到位。各方便都很不错，看着也很舒服，物有所值，下次还会来的。,2018-09-05 17:54:52,5,1***p,12
11694657381,日常使用还不错，游戏还行，没有想象中好，这台买来是作为业务手机，可能我的主力机是iPhone X的缘故，感觉低于预期，不过手机还是很不错的，荣耀加油，做更好的产品，京东上的拍照和视频效果不好啊，手机还是挺好看的,2018-07-11 20:37:03,5,K***g,87
11590669390,华屏幕大，单手操作方便，设计时尚简单，机身小乔速度快，处理器快，为荣耀就是没的说，游戏不卡，旗舰版就是不一样-_-||中国芯，看华为！悄悄告诉大家，已经是第二部华为手机还有两部华为平板～比某水果品牌强百倍?世界的华为，中国的荣耀！,2018-06-14 09:13:44,5,泰***峰,45
12283078038,还不错，买了一段时间。也没有卡，买给家里长辈用的。这个配置足够了，个人感觉这一款性价比还是比较高的，麒麟970的cpu也2000不到已经相当可以了，手感也是不错的。其实陶瓷也不一定就比金属的好，这款金属属于磨砂的摸上去很舒服。还送了一个硅胶套。包装的很高，之前就买了一个华为。感觉质量和性能都不错，所以这次想都没想，直接看华为手机。支持国产品牌，不过说真的确实不错。这种手机用个一两年换一点都不心疼。所以说还是比较推荐的，个人。赞赞赞！下次换手机可能还是选择华为！,2018-12-20 13:18:19,5,h***子,1
